customer_id,last_order_date,frequency,monetary,recency_days,R,F,M,segment
4385,2024-10-12,5,196.0,534,1,3,2,At-risk
4386,2024-07-22,1,37.2,616,1,1,1,Lost
4387,2025-12-31,4,113.28,89,4,2,1,Loyal
4388,2026-03-29,16,1350.0,1,5,5,5,VIP
4389,2025-10-18,11,350.06,163,3,4,3,Loyal
4390,2025-11-09,6,409.56,141,3,3,3,Loyal
4391,2026-02-15,17,2296.0299999999997,43,5,5,5,VIP
4392,2025-07-20,8,838.34,253,2,4,4,At-risk
4393,2026-03-14,4,209.61,16,5,2,2,Loyal
4394,2025-02-26,8,740.9300000000001,397,1,4,4,At-risk
4395,2025-12-05,4,328.90999999999997,115,4,2,3,Loyal
4396,2025-09-23,3,171.69,188,3,2,2,Loyal
4397,2026-02-23,21,1604.8799999999999,35,5,5,5,VIP
4398,2025-02-14,7,641.96,409,1,3,4,At-risk
4399,2026-02-07,14,1764.01,51,5,5,5,VIP
4400,2025-04-25,3,280.48,339,2,2,3,At-risk
4401,2025-03-29,8,503.01,366,2,4,4,At-risk
4402,2025-03-11,4,323.75,384,2,2,3,At-risk
4403,2026-03-14,37,8900.38,16,5,5,5,VIP
4404,2026-02-12,19,2534.75,46,5,5,5,VIP
4405,2025-05-11,2,109.03,323,2,1,1,Lost
4406,2025-11-23,5,184.51,127,3,3,2,Loyal
4407,2024-11-22,4,241.27,493,1,2,2,Lost
4408,2025-10-22,7,330.51,159,3,3,3,Loyal
4409,2025-02-24,4,174.31,399,1,2,2,Lost
4410,2025-12-20,9,989.3499999999999,100,4,4,4,VIP
4411,2025-04-22,4,184.69,342,2,2,2,Lost
4412,2026-03-07,35,7925.47,23,5,5,5,VIP
4413,2025-03-19,5,375.07,376,2,3,3,At-risk
4414,2026-02-22,8,625.52,36,5,4,4,VIP
4415,2025-11-25,10,1355.71,125,3,4,5,Loyal
4416,2025-02-19,9,630.5799999999999,404,1,4,4,At-risk
4417,2025-12-20,7,550.77,100,4,3,4,Loyal
4418,2026-03-15,33,3573.51,15,5,5,5,VIP
4419,2026-03-18,20,2615.5,12,5,5,5,VIP
4420,2025-12-23,7,309.86,97,4,3,3,Loyal
4421,2025-06-14,2,162.73,289,2,1,2,Lost
4422,2025-12-11,8,958.55,109,4,4,4,VIP
4423,2025-04-08,3,247.47,356,2,2,2,Lost
4424,2025-10-01,12,1036.17,180,3,4,4,Loyal
4425,2025-12-05,2,139.56,115,4,1,2,Loyal
4426,2025-11-16,4,133.89,134,3,2,1,Loyal
4427,2026-03-01,20,1853.52,29,5,5,5,VIP
4428,2026-02-14,13,1486.17,44,5,4,5,VIP
4429,2026-02-23,20,1734.45,35,5,5,5,VIP
4430,2026-02-16,35,6975.46,42,5,5,5,VIP
4431,2025-08-08,2,80.1,234,2,1,1,Lost
4432,2024-05-18,1,15.69,681,1,1,1,Lost
4433,2025-05-28,8,697.88,306,2,4,4,At-risk
4434,2025-07-13,3,99.78,260,2,2,1,Lost
4435,2025-10-07,5,418.77,174,3,3,3,Loyal
4436,2025-12-05,2,141.81,115,3,1,2,Loyal
4437,2025-06-10,5,248.61,293,2,3,2,At-risk
4438,2025-10-31,16,801.08,150,3,5,4,Loyal
4439,2026-03-10,19,1789.33,20,5,5,5,VIP
4440,2026-01-03,4,218.49,86,4,2,2,Loyal
4441,2026-03-04,42,7913.71,26,5,5,5,VIP
4442,2024-12-24,3,194.2,461,1,2,2,Lost
4443,2024-09-08,2,66.3,568,1,1,1,Lost
4444,2025-04-01,2,37.19,363,2,1,1,Lost
4445,2026-01-21,17,1322.61,68,4,5,5,VIP
4446,2025-11-20,7,535.84,130,3,3,4,Loyal
4447,2025-05-09,2,122.78,325,2,1,1,Lost
4448,2025-05-30,2,65.67,304,2,1,1,Lost
4449,2025-12-13,4,242.26,107,4,2,2,Loyal
4450,2026-03-13,40,9148.02,17,5,5,5,VIP
4451,2025-08-10,10,650.97,232,2,4,4,At-risk
4452,2024-04-25,1,53.32,704,1,1,1,Lost
4453,2025-11-17,8,810.61,133,3,4,4,Loyal
4454,2025-02-11,8,353.26,412,1,4,3,At-risk
4455,2025-08-29,2,117.44,213,3,1,1,Loyal
4456,2025-06-23,3,83.51,280,2,2,1,Lost
4457,2026-02-09,20,1425.73,49,5,5,5,VIP
4458,2025-11-15,3,265.57,135,3,2,2,Loyal
4459,2026-02-16,24,4721.17,42,5,5,5,VIP
4460,2025-04-11,10,422.77,353,2,4,3,At-risk
4461,2025-04-06,3,181.39000000000001,358,2,2,2,Lost
4462,2025-08-05,3,134.47,237,2,2,1,Lost
4463,2025-11-04,2,82.14,146,3,1,1,Loyal
4464,2024-10-19,2,37.43,527,1,1,1,Lost
4465,2025-10-23,12,1205.05,158,3,4,5,Loyal
4466,2026-01-22,20,2289.62,67,4,5,5,VIP
4467,2025-08-09,11,757.87,233,2,4,4,At-risk
4468,2025-06-07,9,802.96,296,2,4,4,At-risk
4469,2024-06-14,3,130.86,654,1,2,1,Lost
4470,2026-02-01,10,1118.08,57,4,4,4,VIP
4471,2025-01-29,4,123.66,425,1,2,1,Lost
4472,2026-02-11,12,859.43,47,5,4,4,VIP
4473,2025-12-15,3,177.2,105,4,2,2,Loyal
4474,2026-03-15,31,4336.05,15,5,5,5,VIP
4475,2025-09-15,3,99.66,196,3,2,1,Loyal
4476,2025-03-01,9,684.52,394,2,4,4,At-risk
4477,2025-12-23,7,478.88,97,4,3,3,Loyal
4478,2025-11-20,14,1230.86,130,3,5,5,Loyal
4479,2025-10-09,10,310.32,172,3,4,3,Loyal
4480,2024-07-06,2,60.44,632,1,1,1,Lost
4481,2025-05-02,2,55.05,332,2,1,1,Lost
4482,2025-12-04,2,126.03,116,3,1,1,Loyal
4483,2025-03-24,11,494.91,371,2,4,3,At-risk
4484,2025-12-10,18,1745.11,110,4,5,5,VIP
4485,2024-11-21,1,42.17,494,1,1,1,Lost
4486,2026-03-13,11,1505.92,17,5,4,5,VIP
4487,2025-08-31,10,378.51,211,3,4,3,Loyal
4488,2026-02-23,18,899.55,35,5,5,4,VIP
4489,2026-02-01,16,1813.73,57,4,5,5,VIP
4490,2025-09-08,2,78.61,203,3,1,1,Loyal
4491,2026-03-14,5,369.13,16,5,3,3,Loyal
4492,2024-04-11,1,36.86,718,1,1,1,Lost
4493,2024-08-21,1,12.72,586,1,1,1,Lost
4494,2026-01-03,14,655.11,86,4,5,4,VIP
4495,2026-01-20,21,2899.9700000000003,69,4,5,5,VIP
4496,2025-10-09,5,145.35,172,3,3,2,Loyal
4497,2025-10-28,5,167.3,153,3,3,2,Loyal
4498,2025-10-11,7,367.56,170,3,3,3,Loyal
4499,2024-05-24,3,116.96000000000001,675,1,2,1,Lost
4500,2025-01-29,8,354.1,425,1,4,3,At-risk
4501,2026-03-26,31,2641.42,4,5,5,5,VIP
4502,2025-09-22,3,189.24,189,3,2,2,Loyal
4503,2025-09-21,6,164.54,190,3,3,2,Loyal
4504,2025-11-28,3,187.72,122,3,2,2,Loyal
4505,2026-03-01,14,809.98,29,5,5,4,VIP
4506,2025-12-05,6,263.22,115,3,3,2,Loyal
4507,2025-12-31,7,323.28,89,4,3,3,Loyal
4508,2026-01-28,11,1113.95,61,4,4,4,VIP
4509,2025-02-05,5,264.02,418,1,3,2,At-risk
4510,2025-12-22,3,116.87,98,4,2,1,Loyal
4511,2026-01-16,2,175.45,73,4,1,2,Loyal
4512,2025-09-04,3,162.28,207,3,2,2,Loyal
4513,2024-07-17,2,95.55,621,1,1,1,Lost
4514,2026-02-23,9,1052.1,35,5,4,4,VIP
4515,2026-01-25,11,824.31,64,4,4,4,VIP
4516,2025-07-03,4,203.01,270,2,2,2,Lost
4517,2025-10-11,6,457.98,170,3,3,3,Loyal
4518,2026-03-12,14,663.88,18,5,5,4,VIP
4519,2025-03-05,7,228.07,390,2,3,2,At-risk
4520,2026-02-12,17,1235.81,46,5,5,5,VIP
4521,2026-02-03,20,2492.29,55,4,5,5,VIP
4522,2025-09-16,2,56.97,195,3,1,1,Loyal
4523,2025-06-25,3,256.77,278,2,2,2,Lost
4524,2024-05-16,1,24.56,683,1,1,1,Lost
4525,2025-02-05,9,500.61,418,1,4,3,At-risk
4526,2025-11-20,3,97.47,130,3,2,1,Loyal
4527,2025-04-27,10,542.6899999999999,337,2,4,4,At-risk
4528,2025-02-08,11,960.6,415,1,4,4,At-risk
4529,2026-02-21,21,2745.69,37,5,5,5,VIP
4530,2024-11-07,2,127.64999999999999,508,1,1,1,Lost
4531,2025-01-06,3,323.31,448,1,2,3,At-risk
4532,2025-11-03,7,358.14,147,3,3,3,Loyal
4533,2025-01-24,4,155.59,430,1,2,2,Lost
4534,2025-02-12,2,172.37,411,1,1,2,Lost
4535,2025-12-29,5,269.82,91,4,3,3,Loyal
4536,2026-02-15,18,2317.49,43,5,5,5,VIP
4537,2025-07-23,11,673.77,250,2,4,4,At-risk
4538,2025-01-17,3,164.24,437,1,2,2,Lost
4539,2026-03-06,13,1490.05,24,5,4,5,VIP
4540,2025-09-21,3,283.28,190,3,2,3,Loyal
4541,2026-03-11,39,4346.63,19,5,5,5,VIP
4542,2026-03-23,32,6991.72,7,5,5,5,VIP
4543,2024-11-19,3,165.48000000000002,496,1,2,2,Lost
4544,2025-06-24,3,121.91,279,2,2,1,Lost
4545,2025-05-04,4,343.58,330,2,2,3,At-risk
4546,2026-02-02,18,1004.49,56,4,5,4,VIP
4547,2024-07-03,4,84.55,635,1,2,1,Lost
4548,2026-02-05,20,1832.08,53,5,5,5,VIP
4549,2025-03-22,8,685.58,373,2,4,4,At-risk
4550,2026-01-25,8,650.84,64,4,4,4,VIP
4551,2026-02-13,23,2156.3,45,5,5,5,VIP
4552,2025-03-13,8,734.81,382,2,4,4,At-risk
4553,2026-02-18,24,5672.3,40,5,5,5,VIP
4554,2024-10-22,6,396.37,524,1,3,3,At-risk
4555,2026-02-18,21,2399.8,40,5,5,5,VIP
4556,2024-11-27,3,169.1,488,1,2,2,Lost
4557,2025-07-12,10,658.29,261,2,4,4,At-risk
4558,2025-03-11,10,305.41,384,2,4,3,At-risk
4559,2026-03-19,43,3491.6,11,5,5,5,VIP
4560,2025-03-04,4,193.01999999999998,391,2,2,2,Lost
4561,2024-10-19,2,68.19,527,1,1,1,Lost
4562,2026-03-08,11,530.38,22,5,4,4,VIP
4563,2025-11-13,11,843.36,137,3,4,4,Loyal
4564,2025-08-26,10,490.76,216,3,4,3,Loyal
4565,2026-02-26,19,1807.68,32,5,5,5,VIP
4566,2024-11-18,4,286.35,497,1,2,3,At-risk
4567,2025-03-26,3,188.57999999999998,369,2,2,2,Lost
4568,2026-02-15,24,6048.49,43,5,5,5,VIP
4569,2025-10-20,2,97.68,161,3,1,1,Loyal
4570,2025-05-24,2,64.47,310,2,1,1,Lost
4571,2025-11-13,3,159.89,137,3,2,2,Loyal
4572,2024-09-08,3,117.83000000000001,568,1,2,1,Lost
4573,2026-02-07,18,2071.24,51,5,5,5,VIP
4574,2025-11-26,7,201.69,124,3,3,2,Loyal
4575,2025-07-06,5,210.72,267,2,3,2,At-risk
4576,2025-12-10,11,1088.37,110,4,4,4,VIP
4577,2025-04-13,8,598.04,351,2,4,4,At-risk
4578,2026-03-03,23,2526.07,27,5,5,5,VIP
4579,2025-08-13,4,220.34,229,2,2,2,Lost
4580,2026-02-26,44,4402.48,32,5,5,5,VIP
4581,2025-06-22,11,492.69,281,2,4,3,At-risk
4582,2025-05-24,11,369.85,310,2,4,3,At-risk
4583,2025-09-28,9,853.85,183,3,4,4,Loyal
4584,2024-07-28,2,65.41,610,1,1,1,Lost
4585,2025-07-26,6,538.8,247,2,3,4,At-risk
4586,2025-03-09,8,426.5,386,2,4,3,At-risk
4587,2025-11-21,6,182.91,129,3,3,2,Loyal
4588,2024-10-18,4,187.01,528,1,2,2,Lost
4589,2025-08-28,4,256.03,214,3,2,2,Loyal
4590,2024-05-13,3,48.28,686,1,2,1,Lost
4591,2026-01-23,9,1007.2900000000001,66,4,4,4,VIP
4592,2025-11-30,4,107.95,120,3,2,1,Loyal
4593,2025-05-04,5,367.56,330,2,3,3,At-risk
4594,2026-03-01,14,1148.33,29,5,5,4,VIP
4595,2026-01-20,9,926.03,69,4,4,4,VIP
4596,2024-05-06,1,51.42,693,1,1,1,Lost
4597,2025-10-14,4,181.2,167,3,2,2,Loyal
4598,2026-02-01,16,1974.87,57,4,5,5,VIP
4599,2026-01-04,3,129.03,85,4,2,1,Loyal
4600,2025-11-30,2,167.93,120,3,1,2,Loyal
4601,2026-01-30,4,117.43,59,4,2,1,Loyal
4602,2024-05-31,3,188.67,668,1,2,2,Lost
4603,2024-06-28,4,69.81,640,1,2,1,Lost
4604,2025-11-05,8,773.78,145,3,4,4,Loyal
4605,2025-06-25,3,130.59,278,2,2,1,Lost
4606,2026-01-12,5,291.37,77,4,3,3,Loyal
4607,2024-11-19,4,177.53,496,1,2,2,Lost
4608,2026-02-06,9,798.79,52,5,4,4,VIP
4609,2026-01-21,14,1779.52,68,4,5,5,VIP
4610,2025-02-03,1,31.99,420,1,1,1,Lost
4611,2024-11-03,4,79.99,512,1,2,1,Lost
4612,2025-11-18,6,432.6,132,3,3,3,Loyal
4613,2025-10-25,6,550.12,156,3,3,4,Loyal
4614,2025-11-30,6,430.79999999999995,120,3,3,3,Loyal
4615,2025-05-24,2,109.02000000000001,310,2,1,1,Lost
4616,2026-03-21,20,2602.12,9,5,5,5,VIP
4617,2026-01-08,11,958.45,81,4,4,4,VIP
4618,2025-10-12,4,107.28,169,3,2,1,Loyal
4619,2025-12-19,5,168.32,101,4,3,2,Loyal
4620,2025-11-30,4,238.29000000000002,120,3,2,2,Loyal
4621,2025-11-19,9,1139.3,131,3,4,4,Loyal
4622,2024-05-31,1,38.88,668,1,1,1,Lost
4623,2026-02-10,6,545.75,48,5,3,4,Loyal
4624,2024-11-16,1,36.0,499,1,1,1,Lost
4625,2026-02-26,17,2479.81,32,5,5,5,VIP
4626,2026-02-14,7,558.2,44,5,3,4,Loyal
4627,2025-11-05,8,643.21,145,3,4,4,Loyal
4628,2025-12-18,4,183.04,102,4,2,2,Loyal
4629,2026-02-25,21,2769.85,33,5,5,5,VIP
4630,2026-03-04,20,1582.84,26,5,5,5,VIP
4631,2025-12-15,14,697.0,105,4,5,4,VIP
4632,2025-06-06,4,320.15,297,2,2,3,At-risk
4633,2026-03-03,7,166.55,27,5,3,2,Loyal
4634,2025-10-30,16,815.65,151,3,5,4,Loyal
4635,2025-12-24,6,212.11,96,4,3,2,Loyal
4636,2026-03-20,26,5316.51,10,5,5,5,VIP
4637,2025-08-17,4,340.14,225,2,2,3,At-risk
4638,2025-09-05,8,632.0799999999999,206,3,4,4,Loyal
4639,2026-01-04,20,1571.68,85,4,5,5,VIP
4640,2026-03-10,15,1042.96,20,5,5,4,VIP
4641,2026-02-24,13,943.81,34,5,4,4,VIP
4642,2026-03-17,21,4161.14,13,5,5,5,VIP
4643,2026-01-09,5,187.37,80,4,3,2,Loyal
4644,2026-03-11,40,6278.75,19,5,5,5,VIP
4645,2026-01-17,19,1272.59,72,4,5,5,VIP
4646,2024-06-07,2,88.24000000000001,661,1,1,1,Lost
4647,2024-05-07,1,17.95,692,1,1,1,Lost
4648,2025-10-16,17,971.95,165,3,5,4,Loyal
4649,2025-11-18,5,535.05,132,3,3,4,Loyal
4650,2025-11-24,2,166.76,126,3,1,2,Loyal
4651,2025-04-26,4,175.25,338,2,2,2,Lost
4652,2025-08-10,8,568.06,232,2,4,4,At-risk
4653,2026-01-17,8,493.06,72,4,4,3,Loyal
4654,2026-02-04,9,1179.57,54,5,4,5,VIP
4655,2025-10-19,7,461.89,162,3,3,3,Loyal
4656,2024-08-15,2,54.370000000000005,592,1,1,1,Lost
4657,2025-02-04,4,163.43,419,1,2,2,Lost
4658,2026-02-16,10,990.75,42,5,4,4,VIP
4659,2025-09-13,4,301.87,198,3,2,3,Loyal
4660,2026-01-28,21,1595.84,61,4,5,5,VIP
4661,2025-06-03,6,420.53999999999996,300,2,3,3,At-risk
4662,2024-10-12,2,81.91,534,1,1,1,Lost
4663,2025-10-21,3,200.0,160,3,2,2,Loyal
4664,2026-03-16,21,1723.93,14,5,5,5,VIP
4665,2025-10-22,3,210.32999999999998,159,3,2,2,Loyal
4666,2025-11-30,6,350.46,120,3,3,3,Loyal
4667,2025-04-16,6,419.46000000000004,348,2,3,3,At-risk
4668,2025-04-21,2,144.49,343,2,1,2,Lost
4669,2024-08-19,2,89.78999999999999,588,1,1,1,Lost
4670,2026-01-15,15,968.99,74,4,5,4,VIP
4671,2026-03-09,14,1213.53,21,5,5,5,VIP
4672,2025-08-24,6,391.99,218,3,3,3,Loyal
4673,2026-03-20,39,7537.42,10,5,5,5,VIP
4674,2026-03-06,17,2076.1,24,5,5,5,VIP
4675,2025-01-11,7,382.4,443,1,3,3,At-risk
4676,2025-12-17,15,1872.19,103,4,5,5,VIP
4677,2025-12-28,14,1217.52,92,4,5,5,VIP
4678,2026-01-26,9,600.01,63,4,4,4,VIP
4679,2026-02-13,36,3704.21,45,5,5,5,VIP
4680,2024-10-19,3,180.26,527,1,2,2,Lost
4681,2024-11-16,1,31.2,499,1,1,1,Lost
4682,2026-03-18,40,3689.72,12,5,5,5,VIP
4683,2025-02-20,5,221.71,403,1,3,2,At-risk
4684,2025-05-10,10,790.58,324,2,4,4,At-risk
4685,2024-04-23,1,65.74,706,1,1,1,Lost
4686,2026-03-09,7,488.03,21,5,3,3,Loyal
4687,2026-03-11,14,1563.65,19,5,5,5,VIP
4688,2025-11-27,4,298.58,123,3,2,3,Loyal
4689,2024-12-30,4,113.18,455,1,2,1,Lost
4690,2025-04-12,9,574.56,352,2,4,4,At-risk
4691,2025-11-29,7,182.28,121,3,3,2,Loyal
4692,2026-01-21,10,1216.4,68,4,4,5,VIP
4693,2025-01-21,8,405.72,433,1,4,3,At-risk
4694,2024-08-18,4,111.44,589,1,2,1,Lost
4695,2025-11-02,5,283.01,148,3,3,3,Loyal
4696,2025-05-20,10,912.47,314,2,4,4,At-risk
4697,2025-08-29,3,105.25999999999999,213,3,2,1,Loyal
4698,2025-12-05,5,153.9,115,3,3,2,Loyal
4699,2025-11-21,7,633.29,129,3,3,4,Loyal
4700,2025-04-25,11,335.26,339,2,4,3,At-risk
4701,2025-01-30,2,62.78,424,1,1,1,Lost
4702,2025-12-26,7,414.19,94,4,3,3,Loyal
4703,2025-12-10,4,106.25,110,4,2,1,Loyal
4704,2025-12-30,3,104.06,90,4,2,1,Loyal
4705,2025-12-03,9,896.71,117,3,4,4,Loyal
4706,2026-03-05,21,2067.7,25,5,5,5,VIP
4707,2026-02-21,17,2360.24,37,5,5,5,VIP
4708,2025-12-25,7,202.84,95,4,3,2,Loyal
4709,2026-01-16,9,821.44,73,4,4,4,VIP
4710,2026-01-24,7,491.9,65,4,3,3,Loyal
4711,2025-03-03,8,733.73,392,2,4,4,At-risk
4712,2026-02-17,16,1086.68,41,5,5,4,VIP
4713,2025-03-23,4,125.66,372,2,2,1,Lost
4714,2024-12-05,2,102.6,480,1,1,1,Lost
4715,2025-08-15,6,584.58,227,2,3,4,At-risk
4716,2025-12-24,10,685.21,96,4,4,4,VIP
4717,2025-12-04,6,302.44,116,3,3,3,Loyal
4718,2025-09-27,6,455.24,184,3,3,3,Loyal
4719,2026-02-06,7,551.78,52,5,3,4,Loyal
4720,2026-03-18,16,1959.1399999999999,12,5,5,5,VIP
4721,2025-09-25,3,263.47,186,3,2,2,Loyal
4722,2025-12-11,4,174.31,109,4,2,2,Loyal
4723,2026-03-02,10,671.13,28,5,4,4,VIP
4724,2026-01-13,3,81.50999999999999,76,4,2,1,Loyal
4725,2026-03-09,40,9819.2,21,5,5,5,VIP
4726,2025-12-22,3,249.51999999999998,98,4,2,2,Loyal
4727,2025-08-22,9,635.52,220,2,4,4,At-risk
4728,2026-02-10,17,1043.8600000000001,48,5,5,4,VIP
4729,2025-02-05,4,160.01,418,1,2,2,Lost
4730,2025-11-04,4,253.51999999999998,146,3,2,2,Loyal
4731,2025-10-23,2,101.03,158,3,1,1,Loyal
4732,2024-12-22,3,149.21,463,1,2,2,Lost
4733,2026-03-10,5,170.14999999999998,20,5,3,2,Loyal
4734,2026-03-04,13,1072.6,26,5,4,4,VIP
4735,2025-02-20,4,123.7,403,1,2,1,Lost
4736,2025-02-20,7,689.83,403,1,3,4,At-risk
4737,2025-05-13,4,166.05,321,2,2,2,Lost
4738,2026-02-26,37,2995.19,32,5,5,5,VIP
4739,2026-02-19,8,613.65,39,5,4,4,VIP
4740,2025-11-21,4,312.90999999999997,129,3,2,3,Loyal
4741,2026-01-03,14,852.51,86,4,5,4,VIP
4742,2026-02-23,8,1109.01,35,5,4,4,VIP
4743,2025-06-03,11,550.44,300,2,4,4,At-risk
4744,2026-03-10,12,1402.05,20,5,4,5,VIP
4745,2026-03-13,41,8522.17,17,5,5,5,VIP
4746,2026-03-08,28,6206.25,22,5,5,5,VIP
4747,2025-10-20,6,522.83,161,3,3,4,Loyal
4748,2026-01-24,6,413.61,65,4,3,3,Loyal
4749,2024-05-15,1,31.64,684,1,1,1,Lost
4750,2025-11-24,18,1398.53,126,3,5,5,Loyal
4751,2026-02-21,12,1278.39,37,5,4,5,VIP
4752,2026-01-07,7,510.19,82,4,3,4,Loyal
4753,2025-11-26,4,166.91,124,3,2,2,Loyal
4754,2026-02-01,6,514.57,57,4,3,4,Loyal
4755,2024-08-12,2,46.519999999999996,595,1,1,1,Lost
4756,2025-12-12,6,464.14,108,4,3,3,Loyal
4757,2024-11-22,2,149.24,493,1,1,2,Lost
4758,2024-12-19,3,100.53999999999999,466,1,2,1,Lost
4759,2026-03-04,29,6481.16,26,5,5,5,VIP
4760,2024-04-28,2,36.83,701,1,1,1,Lost
4761,2025-11-10,7,311.49,140,3,3,3,Loyal
4762,2025-10-15,5,357.48,166,3,3,3,Loyal
4763,2025-01-06,2,57.120000000000005,448,1,1,1,Lost
4764,2025-12-07,3,248.11,113,4,2,2,Loyal
4765,2025-10-02,4,99.21,179,3,2,1,Loyal
4766,2026-03-16,15,1831.47,14,5,5,5,VIP
4767,2025-07-27,8,583.03,246,2,4,4,At-risk
4768,2025-11-26,7,521.88,124,3,3,4,Loyal
4769,2026-01-18,15,710.35,71,4,5,4,VIP
4770,2025-01-07,6,568.28,447,1,3,4,At-risk
4771,2025-10-24,7,484.69,157,3,3,3,Loyal
4772,2024-11-01,2,94.53,514,1,1,1,Lost
4773,2026-03-01,22,2002.01,29,5,5,5,VIP
4774,2025-12-04,7,663.5,116,3,3,4,Loyal
4775,2026-03-25,39,9617.289999999999,5,5,5,5,VIP
4776,2026-03-18,31,4523.39,12,5,5,5,VIP
4777,2025-08-09,7,447.03999999999996,233,2,3,3,At-risk
4778,2026-02-11,17,998.43,47,5,5,4,VIP
4779,2026-02-25,12,819.55,33,5,4,4,VIP
4780,2025-04-25,7,303.9,339,2,3,3,At-risk
4781,2025-03-25,7,479.76,370,2,3,3,At-risk
4782,2024-05-16,2,113.61,683,1,1,1,Lost
4783,2024-07-28,3,99.24000000000001,610,1,2,1,Lost
4784,2025-12-01,4,311.85,119,3,2,3,Loyal
4785,2024-10-05,1,50.2,541,1,1,1,Lost
4786,2025-02-05,3,45.760000000000005,418,1,2,1,Lost
4787,2025-12-04,3,156.43,116,3,2,2,Loyal
4788,2025-09-19,10,476.77,192,3,4,3,Loyal
4789,2026-02-07,16,1939.49,51,5,5,5,VIP
4790,2025-02-14,5,305.02,409,1,3,3,At-risk
4791,2025-07-07,6,221.19,266,2,3,2,At-risk
4792,2026-03-20,41,3376.4,10,5,5,5,VIP
4793,2026-01-02,14,1243.84,87,4,5,5,VIP
4794,2024-06-02,2,47.41,666,1,1,1,Lost
4795,2025-05-26,2,158.43,308,2,1,2,Lost
4796,2026-01-26,17,2074.33,63,4,5,5,VIP
4797,2025-11-29,20,1233.93,121,3,5,5,Loyal
4798,2025-11-11,4,150.83,139,3,2,2,Loyal
4799,2025-10-30,10,928.21,151,3,4,4,Loyal
4800,2025-03-26,10,305.97,369,2,4,3,At-risk
4801,2025-11-08,2,112.84,142,3,1,1,Loyal
4802,2026-02-01,20,1003.05,57,4,5,4,VIP
4803,2026-02-24,37,4836.1,34,5,5,5,VIP
4804,2025-10-31,2,126.82,150,3,1,1,Loyal
4805,2025-04-19,8,622.1,345,2,4,4,At-risk
4806,2025-07-21,5,174.28,252,2,3,2,At-risk
4807,2025-08-15,2,99.25,227,2,1,1,Lost
4808,2025-11-20,3,123.71,130,3,2,1,Loyal
4809,2026-01-23,4,366.65999999999997,66,4,2,3,Loyal
4810,2025-04-24,4,348.90999999999997,340,2,2,3,At-risk
4811,2025-08-02,6,465.82,240,2,3,3,At-risk
4812,2025-03-29,10,467.45,366,2,4,3,At-risk
4813,2025-10-09,6,361.9,172,3,3,3,Loyal
4814,2024-11-09,2,35.53,506,1,1,1,Lost
4815,2025-11-22,6,378.11,128,3,3,3,Loyal
4816,2026-02-26,24,3997.49,32,5,5,5,VIP
4817,2026-03-09,9,594.73,21,5,4,4,VIP
4818,2025-10-15,3,279.72,166,3,2,3,Loyal
4819,2026-01-01,5,197.23000000000002,88,4,3,2,Loyal
4820,2025-06-12,5,143.15,291,2,3,2,At-risk
4821,2025-01-12,6,591.49,442,1,3,4,At-risk
4822,2026-02-09,14,1508.22,49,5,5,5,VIP
4823,2025-01-14,9,635.11,440,1,4,4,At-risk
4824,2025-02-10,5,329.58000000000004,413,1,3,3,At-risk
4825,2025-10-21,4,261.31,160,3,2,2,Loyal
4826,2024-10-24,3,156.95,522,1,2,2,Lost
4827,2026-03-05,20,1536.2,25,5,5,5,VIP
4828,2025-12-28,3,125.86,92,4,2,1,Loyal
4829,2025-10-19,5,213.21,162,3,3,2,Loyal
4830,2024-07-11,1,57.95,627,1,1,1,Lost
4831,2025-11-28,7,563.26,122,3,3,4,Loyal
4832,2026-02-04,19,2216.71,54,5,5,5,VIP
4833,2025-08-11,10,527.65,231,2,4,4,At-risk
4834,2025-10-24,11,842.4499999999999,157,3,4,4,Loyal
4835,2025-10-28,6,506.11,153,3,3,4,Loyal
4836,2025-03-01,11,349.87,394,2,4,3,At-risk
4837,2026-02-23,31,7101.92,35,5,5,5,VIP
4838,2026-03-18,35,5914.91,12,5,5,5,VIP
4839,2026-02-17,21,2219.31,41,5,5,5,VIP
4840,2026-01-30,12,936.64,59,4,4,4,VIP
4841,2025-03-28,2,74.68,367,2,1,1,Lost
4842,2025-10-17,5,362.46,164,3,3,3,Loyal
4843,2026-01-30,13,1774.39,59,4,4,5,VIP
4844,2025-04-24,2,59.97,340,2,1,1,Lost
4845,2025-08-26,3,90.80000000000001,216,3,2,1,Loyal
4846,2025-11-02,7,424.3,148,3,3,3,Loyal
4847,2026-03-11,19,1230.92,19,5,5,5,VIP
4848,2024-10-31,3,291.19,515,1,2,3,At-risk
4849,2026-03-13,21,1939.55,17,5,5,5,VIP
4850,2025-04-25,11,1057.96,339,2,4,4,At-risk
4851,2026-02-01,19,1979.78,57,4,5,5,VIP
4852,2025-09-23,9,586.75,188,3,4,4,Loyal
4853,2025-04-07,4,365.08000000000004,357,2,2,3,At-risk
4854,2026-01-13,15,1007.48,76,4,5,4,VIP
4855,2026-01-05,8,905.72,84,4,4,4,VIP
4856,2024-09-02,1,55.65,574,1,1,1,Lost
4857,2025-08-28,3,155.27,214,3,2,2,Loyal
4858,2025-09-30,4,189.16,181,3,2,2,Loyal
4859,2026-03-22,32,6778.18,8,5,5,5,VIP
4860,2026-01-26,11,1087.99,63,4,4,4,VIP
4861,2025-09-04,3,187.57,207,3,2,2,Loyal
4862,2025-04-12,4,200.13,352,2,2,2,Lost
4863,2026-01-12,12,1070.5,77,4,4,4,VIP
